# total charge: 14.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.3900    1.2065832E-02    8.6608983E-01   -8.6608983E-01
 2.4000    1.1850616E-02    8.5777475E-01   -8.5777475E-01
 2.4100    1.1635202E-02    8.4921543E-01   -8.4921543E-01
 2.4200    1.1424990E-02    8.4080721E-01   -8.4080721E-01
 2.4300    1.1222937E-02    8.3277740E-01   -8.3277740E-01
 2.4400    1.1028539E-02    8.2510174E-01   -8.2510174E-01
 2.4500    1.0838996E-02    8.1758159E-01   -8.1758159E-01
 2.4600    1.0651199E-02    8.0998796E-01   -8.0998796E-01
 2.4700    1.0462939E-02    8.0215346E-01   -8.0215346E-01
 2.4800    1.0272969E-02    7.9397937E-01   -7.9397937E-01
 2.4900    1.0080798E-02    7.8542276E-01   -7.8542276E-01
 2.5000    9.8870557E-03    7.7652754E-01   -7.7652754E-01
 2.5100    9.6941333E-03    7.6747864E-01   -7.6747864E-01
 2.5200    9.5060673E-03    7.5859824E-01   -7.5859824E-01
 2.5300    9.3271044E-03    7.5023573E-01   -7.5023573E-01
 2.5400    9.1595453E-03    7.4259361E-01   -7.4259361E-01
 2.5500    9.0022708E-03    7.3560098E-01   -7.3560098E-01
 2.5600    8.8511739E-03    7.2893813E-01   -7.2893813E-01
 2.5700    8.7014770E-03    7.2221929E-01   -7.2221929E-01
 2.5800    8.5504298E-03    7.1521600E-01   -7.1521600E-01
 2.5900    8.3984486E-03    7.0795958E-01   -7.0795958E-01
 2.6000    8.2479757E-03    7.0065453E-01   -7.0065453E-01
 2.6100    8.1012202E-03    6.9349178E-01   -6.9349178E-01
 2.6200    7.9587865E-03    6.8652965E-01   -6.8652965E-01
 2.6300    7.8202220E-03    6.7973627E-01   -6.7973627E-01
 2.6400    7.6856010E-03    6.7312474E-01   -6.7312474E-01
 2.6500    7.5562395E-03    6.6681802E-01   -6.6681802E-01
 2.6600    7.4336117E-03    6.6095670E-01   -6.6095670E-01
 2.6700    7.3175431E-03    6.5553770E-01   -6.5553770E-01
 2.6800    7.2056191E-03    6.5035540E-01   -6.5035540E-01
 2.6900    7.0945015E-03    6.4511377E-01   -6.4511377E-01
 2.7000    6.9819419E-03    6.3960762E-01   -6.3960762E-01
 2.7100    6.8677501E-03    6.3381561E-01   -6.3381561E-01
 2.7200    6.7530972E-03    6.2784244E-01   -6.2784244E-01
 2.7300    6.6389814E-03    6.2177980E-01   -6.2177980E-01
 2.7400    6.5252289E-03    6.1561152E-01   -6.1561152E-01
 2.7500    6.4107962E-03    6.0923834E-01   -6.0923834E-01
 2.7600    6.2949451E-03    6.0258730E-01   -6.0258730E-01
 2.7700    6.1780771E-03    5.9569331E-01   -5.9569331E-01
 2.7800    6.0613889E-03    5.8866960E-01   -5.8866960E-01
 2.7900    5.9456687E-03    5.8159274E-01   -5.8159274E-01
 2.8000    5.8303516E-03    5.7440825E-01   -5.7440825E-01
 2.8100    5.7137471E-03    5.6694838E-01   -5.6694838E-01
 2.8200    5.5944605E-03    5.5907014E-01   -5.5907014E-01
 2.8300    5.4731153E-03    5.5082968E-01   -5.5082968E-01
 2.8400    5.3530351E-03    5.4255858E-01   -5.4255858E-01
 2.8500    5.2389812E-03    5.3474462E-01   -5.3474462E-01
 2.8600    5.1343907E-03    5.2775316E-01   -5.2775316E-01
 2.8700    5.0389082E-03    5.2156700E-01   -5.2156700E-01
 2.8800    4.9480602E-03    5.1573881E-01   -5.1573881E-01
 2.8900    4.8554798E-03    5.0960972E-01   -5.0960972E-01
 2.9000    4.7563957E-03    5.0267101E-01   -5.0267101E-01
 2.9100    4.6504523E-03    4.9486989E-01   -4.9486989E-01
 2.9200    4.5424204E-03    4.8670174E-01   -4.8670174E-01
 2.9300    4.4403502E-03    4.7902957E-01   -4.7902957E-01
 2.9400    4.3518740E-03    4.7269481E-01   -4.7269481E-01
 2.9500    4.2804623E-03    4.6810640E-01   -4.6810640E-01
 2.9600    4.2237236E-03    4.6503836E-01   -4.6503836E-01
 2.9700    4.1747145E-03    4.6275332E-01   -4.6275332E-01
 2.9800    4.1253248E-03    4.6036314E-01   -4.6036314E-01
 2.9900    4.0696608E-03    4.5720445E-01   -4.5720445E-01
 3.0000    4.0057712E-03    4.5304205E-01   -4.5304205E-01
 3.0100    3.9353730E-03    4.4805235E-01   -4.4805235E-01
 3.0200    3.8622534E-03    4.4265412E-01   -4.4265412E-01
 3.0300    3.7902921E-03    4.3728825E-01   -4.3728825E-01
 3.0400    3.7218612E-03    4.3223229E-01   -4.3223229E-01
 3.0500    3.6570955E-03    4.2750958E-01   -4.2750958E-01
 3.0600    3.5942091E-03    4.2291789E-01   -4.2291789E-01
 3.0700    3.5305948E-03    4.1815230E-01   -4.1815230E-01
 3.0800    3.4641424E-03    4.1295909E-01   -4.1295909E-01
 3.0900    3.3942565E-03    4.0725974E-01   -4.0725974E-01
 3.1000    3.3222683E-03    4.0120649E-01   -4.0120649E-01
 3.1100    3.2510625E-03    3.9514451E-01   -3.9514451E-01
 3.1200    3.1839311E-03    3.8947781E-01   -3.8947781E-01
 3.1300    3.1231287E-03    3.8449298E-01   -3.8449298E-01
 3.1400    3.0689585E-03    3.8024208E-01   -3.8024208E-01
 3.1500    3.0199263E-03    3.7655404E-01   -3.7655404E-01
 3.1600    2.9737205E-03    3.7315062E-01   -3.7315062E-01
 3.1700    2.9282981E-03    3.6978022E-01   -3.6978022E-01
 3.1800    2.8825069E-03    3.6629793E-01   -3.6629793E-01
 3.1900    2.8361130E-03    3.6267261E-01   -3.6267261E-01
 3.2000    2.7894041E-03    3.5893950E-01   -3.5893950E-01
 3.2100    2.7426730E-03    3.5513540E-01   -3.5513540E-01
 3.2200    2.6958940E-03    3.5125654E-01   -3.5125654E-01
 3.2300    2.6487465E-03    3.4726043E-01   -3.4726043E-01
 3.2400    2.6008873E-03    3.4310055E-01   -3.4310055E-01
 3.2500    2.5522408E-03    3.3876476E-01   -3.3876476E-01
 3.2600    2.5031436E-03    3.3429572E-01   -3.3429572E-01
 3.2700    2.4543070E-03    3.2978754E-01   -3.2978754E-01
 3.2800    2.4066143E-03    3.2535991E-01   -3.2535991E-01
 3.2900    2.3608072E-03    3.2111617E-01   -3.2111617E-01
 3.3000    2.3171990E-03    3.1710354E-01   -3.1710354E-01
 3.3100    2.2755934E-03    3.1330009E-01   -3.1330009E-01
 3.3200    2.2354624E-03    3.0963739E-01   -3.0963739E-01
 3.3300    2.1962343E-03    3.0603916E-01   -3.0603916E-01
 3.3400    2.1574910E-03    3.0244874E-01   -3.0244874E-01
 3.3500    2.1190214E-03    2.9883731E-01   -2.9883731E-01
 3.3600    2.0808051E-03    2.9520236E-01   -2.9520236E-01
 3.3700    2.0429562E-03    2.9156052E-01   -2.9156052E-01
 3.3800    2.0056025E-03    2.8793080E-01   -2.8793080E-01
 3.3900    1.9687523E-03    2.8431538E-01   -2.8431538E-01
 3.4000    1.9322791E-03    2.8069686E-01   -2.8069686E-01
 3.4100    1.8960697E-03    2.7705941E-01   -2.7705941E-01
 3.4200    1.8602045E-03    2.7341527E-01   -2.7341527E-01
 3.4300    1.8249918E-03    2.6981061E-01   -2.6981061E-01
 3.4400    1.7908233E-03    2.6630510E-01   -2.6630510E-01
 3.4500    1.7579822E-03    2.6294355E-01   -2.6294355E-01
 3.4600    1.7265435E-03    2.5974045E-01   -2.5974045E-01
 3.4700    1.6963769E-03    2.5667948E-01   -2.5667948E-01
 3.4800    1.6671804E-03    2.5371781E-01   -2.5371781E-01
 3.4900    1.6385294E-03    2.5079273E-01   -2.5079273E-01
 3.5000    1.6099952E-03    2.4783951E-01   -2.4783951E-01
 3.5100    1.5813362E-03    2.4482080E-01   -2.4482080E-01
 3.5200    1.5526217E-03    2.4174686E-01   -2.4174686E-01
 3.5300    1.5241580E-03    2.3866529E-01   -2.3866529E-01
 3.5400    1.4962697E-03    2.3562767E-01   -2.3562767E-01
 3.5500    1.4691477E-03    2.3266553E-01   -2.3266553E-01
 3.5600    1.4428879E-03    2.2979599E-01   -2.2979599E-01
 3.5700    1.4176104E-03    2.2704043E-01   -2.2704043E-01
 3.5800    1.3934441E-03    2.2442202E-01   -2.2442202E-01
 3.5900    1.3703293E-03    2.2193392E-01   -2.2193392E-01
