# total charge: 13.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.2500    2.5472398E-01    5.0014937E+00   -5.0014937E+00
 1.2600    2.4351962E-01    4.8583065E+00   -4.8583065E+00
 1.2700    2.3283708E-01    4.7192115E+00   -4.7192115E+00
 1.2800    2.2263525E-01    4.5837796E+00   -4.5837796E+00
 1.2900    2.1289947E-01    4.4520893E+00   -4.4520893E+00
 1.3000    2.0363700E-01    4.3246728E+00   -4.3246728E+00
 1.3100    1.9485609E-01    4.2021005E+00   -4.2021005E+00
 1.3200    1.8655082E-01    4.0846503E+00   -4.0846503E+00
 1.3300    1.7870238E-01    3.9723131E+00   -3.9723131E+00
 1.3400    1.7128822E-01    3.8649774E+00   -3.8649774E+00
 1.3500    1.6428555E-01    3.7625023E+00   -3.7625023E+00
 1.3600    1.5766726E-01    3.6646222E+00   -3.6646222E+00
 1.3700    1.5139954E-01    3.5708824E+00   -3.5708824E+00
 1.3800    1.4544805E-01    3.4807749E+00   -3.4807749E+00
 1.3900    1.3978828E-01    3.3939874E+00   -3.3939874E+00
 1.4000    1.3440889E-01    3.3105025E+00   -3.3105025E+00
 1.4100    1.2930254E-01    3.2303914E+00   -3.2303914E+00
 1.4200    1.2445177E-01    3.1534623E+00   -3.1534623E+00
 1.4300    1.1982489E-01    3.0791368E+00   -3.0791368E+00
 1.4400    1.1538823E-01    3.0067432E+00   -3.0067432E+00
 1.4500    1.1112401E-01    2.9359845E+00   -2.9359845E+00
 1.4600    1.0703612E-01    2.8671206E+00   -2.8671206E+00
 1.4700    1.0313914E-01    2.8007094E+00   -2.8007094E+00
 1.4800    9.9443324E-02    2.7372151E+00   -2.7372151E+00
 1.4900    9.5950010E-02    2.6768709E+00   -2.6768709E+00
 1.5000    9.2657495E-02    2.6198290E+00   -2.6198290E+00
 1.5100    8.9566418E-02    2.5663091E+00   -2.5663091E+00
 1.5200    8.6675990E-02    2.5164937E+00   -2.5164937E+00
 1.5300    8.3972688E-02    2.4701924E+00   -2.4701924E+00
 1.5400    8.1421037E-02    2.4265427E+00   -2.4265427E+00
 1.5500    7.8967106E-02    2.3840726E+00   -2.3840726E+00
 1.5600    7.6557532E-02    2.3412457E+00   -2.3412457E+00
 1.5700    7.4163472E-02    2.2972022E+00   -2.2972022E+00
 1.5800    7.1791912E-02    2.2521617E+00   -2.2521617E+00
 1.5900    6.9476159E-02    2.2071910E+00   -2.2071910E+00
 1.6000    6.7254811E-02    2.1635811E+00   -2.1635811E+00
 1.6100    6.5155364E-02    2.1223245E+00   -2.1223245E+00
 1.6200    6.3189852E-02    2.0839497E+00   -2.0839497E+00
 1.6300    6.1358513E-02    2.0486129E+00   -2.0486129E+00
 1.6400    5.9654623E-02    2.0162374E+00   -2.0162374E+00
 1.6500    5.8066991E-02    1.9865846E+00   -1.9865846E+00
 1.6600    5.6579725E-02    1.9592365E+00   -1.9592365E+00
 1.6700    5.5170950E-02    1.9335405E+00   -1.9335405E+00
 1.6800    5.3813857E-02    1.9086335E+00   -1.9086335E+00
 1.6900    5.2482738E-02    1.8836480E+00   -1.8836480E+00
 1.7000    5.1162302E-02    1.8580517E+00   -1.8580517E+00
 1.7100    4.9854161E-02    1.8319073E+00   -1.8319073E+00
 1.7200    4.8574877E-02    1.8058367E+00   -1.8058367E+00
 1.7300    4.7345744E-02    1.7806683E+00   -1.7806683E+00
 1.7400    4.6180710E-02    1.7569887E+00   -1.7569887E+00
 1.7500    4.5080138E-02    1.7348870E+00   -1.7348870E+00
 1.7600    4.4033650E-02    1.7140358E+00   -1.7140358E+00
 1.7700    4.3028908E-02    1.6940129E+00   -1.6940129E+00
 1.7800    4.2059652E-02    1.6746172E+00   -1.6746172E+00
 1.7900    4.1127576E-02    1.6559569E+00   -1.6559569E+00
 1.8000    4.0237286E-02    1.6382627E+00   -1.6382627E+00
 1.8100    3.9388696E-02    1.6215809E+00   -1.6215809E+00
 1.8200    3.8573588E-02    1.6056197E+00   -1.6056197E+00
 1.8300    3.7780253E-02    1.5899260E+00   -1.5899260E+00
 1.8400    3.7003129E-02    1.5742872E+00   -1.5742872E+00
 1.8500    3.6248777E-02    1.5590020E+00   -1.5590020E+00
 1.8600    3.5531748E-02    1.5447291E+00   -1.5447291E+00
 1.8700    3.4863185E-02    1.5320049E+00   -1.5320049E+00
