# total charge: 4.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.6200    6.8758120E-02    2.2675866E+00   -2.2675866E+00
 1.6300    6.7029491E-02    2.2379532E+00   -2.2379532E+00
 1.6400    6.5340360E-02    2.2084068E+00   -2.2084068E+00
 1.6500    6.3689920E-02    2.1789560E+00   -2.1789560E+00
 1.6600    6.2077392E-02    2.1496091E+00   -2.1496091E+00
 1.6700    6.0502025E-02    2.1203752E+00   -2.1203752E+00
 1.6800    5.8963101E-02    2.0912634E+00   -2.0912634E+00
 1.6900    5.7459918E-02    2.0622831E+00   -2.0622831E+00
 1.7000    5.5991796E-02    2.0334435E+00   -2.0334435E+00
 1.7100    5.4558068E-02    2.0047539E+00   -2.0047539E+00
 1.7200    5.3158082E-02    1.9762235E+00   -1.9762235E+00
 1.7300    5.1791198E-02    1.9478613E+00   -1.9478613E+00
 1.7400    5.0456782E-02    1.9196759E+00   -1.9196759E+00
 1.7500    4.9154206E-02    1.8916755E+00   -1.8916755E+00
 1.7600    4.7882848E-02    1.8638681E+00   -1.8638681E+00
 1.7700    4.6642101E-02    1.8362614E+00   -1.8362614E+00
 1.7800    4.5431378E-02    1.8088634E+00   -1.8088634E+00
 1.7900    4.4250110E-02    1.7816824E+00   -1.7816824E+00
 1.8000    4.3097735E-02    1.7547261E+00   -1.7547261E+00
 1.8100    4.1973690E-02    1.7280017E+00   -1.7280017E+00
 1.8200    4.0877403E-02    1.7015156E+00   -1.7015156E+00
 1.8300    3.9808302E-02    1.6752734E+00   -1.6752734E+00
 1.8400    3.8765826E-02    1.6492806E+00   -1.6492806E+00
 1.8500    3.7749438E-02    1.6235430E+00   -1.6235430E+00
 1.8600    3.6758611E-02    1.5980665E+00   -1.5980665E+00
 1.8700    3.5792823E-02    1.5728563E+00   -1.5728563E+00
 1.8800    3.4851536E-02    1.5479163E+00   -1.5479163E+00
 1.8900    3.3934200E-02    1.5232497E+00   -1.5232497E+00
 1.9000    3.3040268E-02    1.4988585E+00   -1.4988585E+00
 1.9100    3.2169205E-02    1.4747450E+00   -1.4747450E+00
 1.9200    3.1320493E-02    1.4509114E+00   -1.4509114E+00
 1.9300    3.0493621E-02    1.4273599E+00   -1.4273599E+00
 1.9400    2.9688084E-02    1.4040918E+00   -1.4040918E+00
 1.9500    2.8903373E-02    1.3811079E+00   -1.3811079E+00
 1.9600    2.8138983E-02    1.3584086E+00   -1.3584086E+00
 1.9700    2.7394418E-02    1.3359936E+00   -1.3359936E+00
 1.9800    2.6669194E-02    1.3138632E+00   -1.3138632E+00
 1.9900    2.5962849E-02    1.2920174E+00   -1.2920174E+00
 2.0000    2.5274932E-02    1.2704567E+00   -1.2704567E+00
 2.0100    2.4605005E-02    1.2491812E+00   -1.2491812E+00
 2.0200    2.3952630E-02    1.2281907E+00   -1.2281907E+00
 2.0300    2.3317366E-02    1.2074841E+00   -1.2074841E+00
 2.0400    2.2698775E-02    1.1870598E+00   -1.1870598E+00
 2.0500    2.2096422E-02    1.1669159E+00   -1.1669159E+00
 2.0600    2.1509886E-02    1.1470502E+00   -1.1470502E+00
 2.0700    2.0938760E-02    1.1274610E+00   -1.1274610E+00
 2.0800    2.0382653E-02    1.1081467E+00   -1.1081467E+00
 2.0900    1.9841184E-02    1.0891057E+00   -1.0891057E+00
 2.1000    1.9313977E-02    1.0703361E+00   -1.0703361E+00
 2.1100    1.8800658E-02    1.0518355E+00   -1.0518355E+00
 2.1200    1.8300859E-02    1.0336013E+00   -1.0336013E+00
 2.1300    1.7814222E-02    1.0156309E+00   -1.0156309E+00
 2.1400    1.7340405E-02    9.9792214E-01   -9.9792214E-01
 2.1500    1.6879086E-02    9.8047318E-01   -9.8047318E-01
 2.1600    1.6429959E-02    9.6328287E-01   -9.6328287E-01
 2.1700    1.5992732E-02    9.4635046E-01   -9.4635046E-01
 2.1800    1.5567128E-02    9.2967544E-01   -9.2967544E-01
 2.1900    1.5152871E-02    9.1325701E-01   -9.1325701E-01
 2.2000    1.4749679E-02    8.9709366E-01   -8.9709366E-01
 2.2100    1.4357263E-02    8.8118290E-01   -8.8118290E-01
 2.2200    1.3975329E-02    8.6552146E-01   -8.6552146E-01
 2.2300    1.3603586E-02    8.5010584E-01   -8.5010584E-01
 2.2400    1.3241757E-02    8.3493278E-01   -8.3493278E-01
 2.2500    1.2889579E-02    8.1999960E-01   -8.1999960E-01
 2.2600    1.2546806E-02    8.0530412E-01   -8.0530412E-01
 2.2700    1.2213200E-02    7.9084443E-01   -7.9084443E-01
 2.2800    1.1888534E-02    7.7661875E-01   -7.7661875E-01
 2.2900    1.1572585E-02    7.6262528E-01   -7.6262528E-01
 2.3000    1.1265135E-02    7.4886224E-01   -7.4886224E-01
 2.3100    1.0965972E-02    7.3532777E-01   -7.3532777E-01
 2.3200    1.0674888E-02    7.2201990E-01   -7.2201990E-01
 2.3300    1.0391677E-02    7.0893652E-01   -7.0893652E-01
 2.3400    1.0116137E-02    6.9607537E-01   -6.9607537E-01
 2.3500    9.8480659E-03    6.8343393E-01   -6.8343393E-01
 2.3600    9.5872614E-03    6.7100915E-01   -6.7100915E-01
 2.3700    9.3335173E-03    6.5879743E-01   -6.5879743E-01
 2.3800    9.0866290E-03    6.4679488E-01   -6.4679488E-01
 2.3900    8.8464011E-03    6.3499791E-01   -6.3499791E-01
 2.4000    8.6126531E-03    6.2340360E-01   -6.2340360E-01
 2.4100    8.3852180E-03    6.1200971E-01   -6.1200971E-01
 2.4200    8.1639356E-03    6.0081417E-01   -6.0081417E-01
 2.4300    7.9486450E-03    5.8981459E-01   -5.8981459E-01
 2.4400    7.7391822E-03    5.7900803E-01   -5.7900803E-01
 2.4500    7.5353828E-03    5.6839121E-01   -5.6839121E-01
 2.4600    7.3370850E-03    5.5796072E-01   -5.5796072E-01
 2.4700    7.1441308E-03    5.4771315E-01   -5.4771315E-01
 2.4800    6.9563663E-03    5.3764507E-01   -5.3764507E-01
 2.4900    6.7736429E-03    5.2775317E-01   -5.2775317E-01
 2.5000    6.5958201E-03    5.1803450E-01   -5.1803450E-01
 2.5100    6.4227674E-03    5.0848659E-01   -5.0848659E-01
 2.5200    6.2543623E-03    4.9910737E-01   -4.9910737E-01
 2.5300    6.0904845E-03    4.8989471E-01   -4.8989471E-01
 2.5400    5.9310113E-03    4.8084604E-01   -4.8084604E-01
 2.5500    5.7758160E-03    4.7195824E-01   -4.7195824E-01
 2.5600    5.6247709E-03    4.6322782E-01   -4.6322782E-01
 2.5700    5.4777530E-03    4.5465143E-01   -4.5465143E-01
 2.5800    5.3346496E-03    4.4622631E-01   -4.4622631E-01
 2.5900    5.1953584E-03    4.3795038E-01   -4.3795038E-01
 2.6000    5.0597842E-03    4.2982191E-01   -4.2982191E-01
 2.6100    4.9278317E-03    4.2183902E-01   -4.2183902E-01
 2.6200    4.7994038E-03    4.1399942E-01   -4.1399942E-01
 2.6300    4.6744039E-03    4.0630072E-01   -4.0630072E-01
 2.6400    4.5527418E-03    3.9874085E-01   -3.9874085E-01
 2.6500    4.4343353E-03    3.9131829E-01   -3.9131829E-01
 2.6600    4.3191052E-03    3.8403156E-01   -3.8403156E-01
 2.6700    4.2069663E-03    3.7687855E-01   -3.7687855E-01
 2.6800    4.0978242E-03    3.6985609E-01   -3.6985609E-01
 2.6900    3.9915799E-03    3.6296041E-01   -3.6296041E-01
 2.7000    3.8881404E-03    3.5618804E-01   -3.5618804E-01
 2.7100    3.7874260E-03    3.4953656E-01   -3.4953656E-01
 2.7200    3.6893704E-03    3.4300459E-01   -3.4300459E-01
 2.7300    3.5939141E-03    3.3659127E-01   -3.3659127E-01
 2.7400    3.5009963E-03    3.3029549E-01   -3.3029549E-01
 2.7500    3.4105520E-03    3.2411559E-01   -3.2411559E-01
 2.7600    3.3225145E-03    3.1804964E-01   -3.1804964E-01
 2.7700    3.2368204E-03    3.1209586E-01   -3.1209586E-01
 2.7800    3.1534111E-03    3.0625278E-01   -3.0625278E-01
 2.7900    3.0722295E-03    3.0051900E-01   -3.0051900E-01
 2.8000    2.9932167E-03    2.9489274E-01   -2.9489274E-01
 2.8100    2.9163087E-03    2.8937166E-01   -2.8937166E-01
 2.8200    2.8414389E-03    2.8395296E-01   -2.8395296E-01
 2.8300    2.7685414E-03    2.7863377E-01   -2.7863377E-01
 2.8400    2.6975558E-03    2.7341162E-01   -2.7341162E-01
 2.8500    2.6284305E-03    2.6828480E-01   -2.6828480E-01
 2.8600    2.5611242E-03    2.6325254E-01   -2.6325254E-01
 2.8700    2.4956038E-03    2.5831480E-01   -2.5831480E-01
 2.8800    2.4318383E-03    2.5347173E-01   -2.5347173E-01
 2.8900    2.3697901E-03    2.4872271E-01   -2.4872271E-01
 2.9000    2.3094085E-03    2.4406563E-01   -2.4406563E-01
 2.9100    2.2506305E-03    2.3949699E-01   -2.3949699E-01
 2.9200    2.1933913E-03    2.3501289E-01   -2.3501289E-01
 2.9300    2.1376375E-03    2.3061055E-01   -2.3061055E-01
 2.9400    2.0833344E-03    2.2628903E-01   -2.2628903E-01
 2.9500    2.0304603E-03    2.2204878E-01   -2.2204878E-01
 2.9600    1.9789930E-03    2.1789013E-01   -2.1789013E-01
 2.9700    1.9288968E-03    2.1381184E-01   -2.1381184E-01
 2.9800    1.8801205E-03    2.0981092E-01   -2.0981092E-01
 2.9900    1.8326079E-03    2.0588362E-01   -2.0588362E-01
 3.0000    1.7863106E-03    2.0202697E-01   -2.0202697E-01
 3.0100    1.7411945E-03    1.9823947E-01   -1.9823947E-01
 3.0200    1.6972351E-03    1.9452067E-01   -1.9452067E-01
 3.0300    1.6544087E-03    1.9087011E-01   -1.9087011E-01
 3.0400    1.6126861E-03    1.8728667E-01   -1.8728667E-01
 3.0500    1.5720343E-03    1.8376871E-01   -1.8376871E-01
 3.0600    1.5324222E-03    1.8031471E-01   -1.8031471E-01
 3.0700    1.4938241E-03    1.7692373E-01   -1.7692373E-01
 3.0800    1.4562183E-03    1.7359523E-01   -1.7359523E-01
 3.0900    1.4195821E-03    1.7032850E-01   -1.7032850E-01
 3.1000    1.3838882E-03    1.6712225E-01   -1.6712225E-01
 3.1100    1.3491063E-03    1.6397469E-01   -1.6397469E-01
 3.1200    1.3152074E-03    1.6088416E-01   -1.6088416E-01
 3.1300    1.2821686E-03    1.5784966E-01   -1.5784966E-01
 3.1400    1.2499736E-03    1.5487096E-01   -1.5487096E-01
 3.1500    1.2186097E-03    1.5194821E-01   -1.5194821E-01
 3.1600    1.1880623E-03    1.4908133E-01   -1.4908133E-01
 3.1700    1.1583121E-03    1.4626956E-01   -1.4626956E-01
 3.1800    1.1293336E-03    1.4351138E-01   -1.4351138E-01
 3.1900    1.1010982E-03    1.4080475E-01   -1.4080475E-01
 3.2000    1.0735780E-03    1.3814762E-01   -1.3814762E-01
 3.2100    1.0467495E-03    1.3553851E-01   -1.3553851E-01
 3.2200    1.0205964E-03    1.3297673E-01   -1.3297673E-01
 3.2300    9.9510731E-04    1.3046224E-01   -1.3046224E-01
 3.2400    9.7027249E-04    1.2799518E-01   -1.2799518E-01
 3.2500    9.4607933E-04    1.2557528E-01   -1.2557528E-01
 3.2600    9.2251000E-04    1.2320154E-01   -1.2320154E-01
 3.2700    8.9954263E-04    1.2087239E-01   -1.2087239E-01
 3.2800    8.7715599E-04    1.1858626E-01   -1.1858626E-01
 3.2900    8.5533544E-04    1.1634243E-01   -1.1634243E-01
 3.3000    8.3407521E-04    1.1414134E-01   -1.1414134E-01
 3.3100    8.1337406E-04    1.1198405E-01   -1.1198405E-01
 3.3200    7.9322640E-04    1.0987103E-01   -1.0987103E-01
 3.3300    7.7361546E-04    1.0780117E-01   -1.0780117E-01
 3.3400    7.5451417E-04    1.0577187E-01   -1.0577187E-01
 3.3500    7.3589325E-04    1.0378015E-01   -1.0378015E-01
 3.3600    7.1773011E-04    1.0182387E-01   -1.0182387E-01
 3.3700    7.0001209E-04    9.9902235E-02   -9.9902235E-02
 3.3800    6.8273227E-04    9.8015260E-02   -9.8015260E-02
 3.3900    6.6588305E-04    9.6162827E-02   -9.6162827E-02
 3.4000    6.4945327E-04    9.4344287E-02   -9.4344287E-02
 3.4100    6.3343075E-04    9.2558810E-02   -9.2558810E-02
 3.4200    6.1780657E-04    9.0806012E-02   -9.0806012E-02
 3.4300    6.0257616E-04    8.9086121E-02   -8.9086121E-02
 3.4400    5.8773577E-04    8.7399485E-02   -8.7399485E-02
 3.4500    5.7327786E-04    8.5745873E-02   -8.5745873E-02
 3.4600    5.5918955E-04    8.4124231E-02   -8.4124231E-02
 3.4700    5.4545545E-04    8.2533088E-02   -8.2533088E-02
 3.4800    5.3206191E-04    8.0971189E-02   -8.0971189E-02
 3.4900    5.1899898E-04    7.9437802E-02   -7.9437802E-02
 3.5000    5.0625918E-04    7.7932546E-02   -7.7932546E-02
 3.5100    4.9383475E-04    7.6454974E-02   -7.6454974E-02
 3.5200    4.8171544E-04    7.5004230E-02   -7.5004230E-02
 3.5300    4.6988828E-04    7.3579002E-02   -7.3579002E-02
 3.5400    4.5833966E-04    7.2177830E-02   -7.2177830E-02
 3.5500    4.4705912E-04    7.0799719E-02   -7.0799719E-02
 3.5600    4.3604307E-04    6.9444722E-02   -6.9444722E-02
 3.5700    4.2529518E-04    6.8114059E-02   -6.8114059E-02
 3.5800    4.1482256E-04    6.6809510E-02   -6.6809510E-02
 3.5900    4.0462925E-04    6.5532394E-02   -6.5532394E-02
 3.6000    3.9471144E-04    6.4282769E-02   -6.4282769E-02
 3.6100    3.8505740E-04    6.3059386E-02   -6.3059386E-02
 3.6200    3.7565134E-04    6.1860289E-02   -6.1860289E-02
 3.6300    3.6647796E-04    6.0683549E-02   -6.0683549E-02
 3.6400    3.5752476E-04    5.9527653E-02   -5.9527653E-02
 3.6500    3.4878168E-04    5.8391451E-02   -5.8391451E-02
 3.6600    3.4023964E-04    5.7273925E-02   -5.7273925E-02
 3.6700    3.3189029E-04    5.6174155E-02   -5.6174155E-02
 3.6800    3.2372816E-04    5.5091676E-02   -5.5091676E-02
 3.6900    3.1575414E-04    5.4027099E-02   -5.4027099E-02
 3.7000    3.0797717E-04    5.2982425E-02   -5.2982425E-02
 3.7100    3.0041084E-04    5.1960495E-02   -5.1960495E-02
 3.7200    2.9306493E-04    5.0963540E-02   -5.0963540E-02
 3.7300    2.8593672E-04    4.9991648E-02   -4.9991648E-02
 3.7400    2.7900888E-04    4.9042331E-02   -4.9042331E-02
 3.7500    2.7225625E-04    4.8111650E-02   -4.8111650E-02
 3.7600    2.6565696E-04    4.7196169E-02   -4.7196169E-02
 3.7700    2.5920031E-04    4.6294359E-02   -4.6294359E-02
 3.7800    2.5288679E-04    4.5406666E-02   -4.5406666E-02
 3.7900    2.4672221E-04    4.4534494E-02   -4.4534494E-02
 3.8000    2.4071127E-04    4.3679079E-02   -4.3679079E-02
 3.8100    2.3485466E-04    4.2840940E-02   -4.2840940E-02
 3.8200    2.2914959E-04    4.2019963E-02   -4.2019963E-02
 3.8300    2.2359124E-04    4.1215653E-02   -4.1215653E-02
 3.8400    2.1817321E-04    4.0427207E-02   -4.0427207E-02
 3.8500    2.1288740E-04    3.9653477E-02   -3.9653477E-02
 3.8600    2.0772490E-04    3.8893143E-02   -3.8893143E-02
 3.8700    2.0267855E-04    3.8145172E-02   -3.8145172E-02
 3.8800    1.9774551E-04    3.7409332E-02   -3.7409332E-02
 3.8900    1.9292776E-04    3.6686289E-02   -3.6686289E-02
 3.9000    1.8822938E-04    3.5977129E-02   -3.5977129E-02
 3.9100    1.8365265E-04    3.5282599E-02   -3.5282599E-02
 3.9200    1.7919553E-04    3.4602636E-02   -3.4602636E-02
 3.9300    1.7485240E-04    3.3936462E-02   -3.3936462E-02
 3.9400    1.7061631E-04    3.3283029E-02   -3.3283029E-02
 3.9500    1.6648057E-04    3.2641312E-02   -3.2641312E-02
 3.9600    1.6243876E-04    3.2010311E-02   -3.2010311E-02
 3.9700    1.5848430E-04    3.1388974E-02   -3.1388974E-02
 3.9800    1.5461127E-04    3.0776354E-02   -3.0776354E-02
 3.9900    1.5081624E-04    3.0171977E-02   -3.0171977E-02
 4.0000    1.4709953E-04    2.9576116E-02   -2.9576116E-02
 4.0100    1.4346470E-04    2.8989697E-02   -2.8989697E-02
 4.0200    1.3991682E-04    2.8413969E-02   -2.8413969E-02
 4.0300    1.3646087E-04    2.7850185E-02   -2.7850185E-02
 4.0400    1.3310081E-04    2.7299413E-02   -2.7299413E-02
 4.0500    1.2983856E-04    2.6762309E-02   -2.6762309E-02
