# total charge: 8.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.3100    7.2952938E-02    1.5732409E+00   -1.5732409E+00
 1.3200    7.1045637E-02    1.5555900E+00   -1.5555900E+00
 1.3300    6.9215947E-02    1.5385773E+00   -1.5385773E+00
 1.3400    6.7461067E-02    1.5222033E+00   -1.5222033E+00
 1.3500    6.5778442E-02    1.5064717E+00   -1.5064717E+00
 1.3600    6.4165570E-02    1.4913849E+00   -1.4913849E+00
 1.3700    6.2619938E-02    1.4769427E+00   -1.4769427E+00
 1.3800    6.1139015E-02    1.4631420E+00   -1.4631420E+00
 1.3900    5.9720267E-02    1.4499773E+00   -1.4499773E+00
 1.4000    5.8361179E-02    1.4374409E+00   -1.4374409E+00
 1.4100    5.7059255E-02    1.4255229E+00   -1.4255229E+00
 1.4200    5.5812004E-02    1.4142109E+00   -1.4142109E+00
 1.4300    5.4616942E-02    1.4034900E+00   -1.4034900E+00
 1.4400    5.3471593E-02    1.3933428E+00   -1.3933428E+00
 1.4500    5.2373515E-02    1.3837499E+00   -1.3837499E+00
 1.4600    5.1320319E-02    1.3746905E+00   -1.3746905E+00
 1.4700    5.0309680E-02    1.3661428E+00   -1.3661428E+00
 1.4800    4.9339337E-02    1.3580839E+00   -1.3580839E+00
 1.4900    4.8407092E-02    1.3504901E+00   -1.3504901E+00
 1.5000    4.7510807E-02    1.3433364E+00   -1.3433364E+00
 1.5100    4.6648409E-02    1.3365974E+00   -1.3365974E+00
 1.5200    4.5817908E-02    1.3302470E+00   -1.3302470E+00
 1.5300    4.5017401E-02    1.3242596E+00   -1.3242596E+00
 1.5400    4.4245071E-02    1.3186095E+00   -1.3186095E+00
 1.5500    4.3499187E-02    1.3132711E+00   -1.3132711E+00
 1.5600    4.2778095E-02    1.3082192E+00   -1.3082192E+00
 1.5700    4.2080214E-02    1.3034282E+00   -1.3034282E+00
 1.5800    4.1404040E-02    1.2988732E+00   -1.2988732E+00
 1.5900    4.0748151E-02    1.2945297E+00   -1.2945297E+00
 1.6000    4.0111213E-02    1.2903741E+00   -1.2903741E+00
 1.6100    3.9491978E-02    1.2863836E+00   -1.2863836E+00
 1.6200    3.8889279E-02    1.2825367E+00   -1.2825367E+00
 1.6300    3.8302026E-02    1.2788124E+00   -1.2788124E+00
 1.6400    3.7729199E-02    1.2751907E+00   -1.2751907E+00
 1.6500    3.7169844E-02    1.2716526E+00   -1.2716526E+00
 1.6600    3.6623076E-02    1.2681799E+00   -1.2681799E+00
 1.6700    3.6088081E-02    1.2647556E+00   -1.2647556E+00
 1.6800    3.5564112E-02    1.2613639E+00   -1.2613639E+00
 1.6900    3.5050486E-02    1.2579904E+00   -1.2579904E+00
 1.7000    3.4546572E-02    1.2546213E+00   -1.2546213E+00
 1.7100    3.4051789E-02    1.2512440E+00   -1.2512440E+00
 1.7200    3.3565601E-02    1.2478465E+00   -1.2478465E+00
 1.7300    3.3087519E-02    1.2444180E+00   -1.2444180E+00
 1.7400    3.2617106E-02    1.2409486E+00   -1.2409486E+00
 1.7500    3.2153974E-02    1.2374299E+00   -1.2374299E+00
