# total charge: 12.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.7600    4.8519875E-02    1.8886647E+00   -1.8886647E+00
 1.7700    4.7463652E-02    1.8686052E+00   -1.8686052E+00
 1.7800    4.6467639E-02    1.8501224E+00   -1.8501224E+00
 1.7900    4.5507022E-02    1.8322905E+00   -1.8322905E+00
 1.8000    4.4550412E-02    1.8138718E+00   -1.8138718E+00
 1.8100    4.3582994E-02    1.7942546E+00   -1.7942546E+00
 1.8200    4.2617173E-02    1.7739333E+00   -1.7739333E+00
 1.8300    4.1680200E-02    1.7540495E+00   -1.7540495E+00
 1.8400    4.0787588E-02    1.7352959E+00   -1.7352959E+00
 1.8500    3.9925034E-02    1.7171120E+00   -1.7171120E+00
 1.8600    3.9055908E-02    1.6979406E+00   -1.6979406E+00
 1.8700    3.8149032E-02    1.6763959E+00   -1.6763959E+00
 1.8800    3.7202889E-02    1.6523507E+00   -1.6523507E+00
 1.8900    3.6246116E-02    1.6270277E+00   -1.6270277E+00
 1.9000    3.5316216E-02    1.6021060E+00   -1.6021060E+00
 1.9100    3.4436203E-02    1.5786718E+00   -1.5786718E+00
 1.9200    3.3606823E-02    1.5568250E+00   -1.5568250E+00
 1.9300    3.2816225E-02    1.5360774E+00   -1.5360774E+00
 1.9400    3.2056011E-02    1.5160824E+00   -1.5160824E+00
 1.9500    3.1331318E-02    1.4971239E+00   -1.4971239E+00
 1.9600    3.0659294E-02    1.4800765E+00   -1.4800765E+00
 1.9700    3.0057866E-02    1.4658869E+00   -1.4658869E+00
 1.9800    2.9531780E-02    1.4548890E+00   -1.4548890E+00
 1.9900    2.9064559E-02    1.4463712E+00   -1.4463712E+00
 2.0000    2.8622155E-02    1.4387064E+00   -1.4387064E+00
 2.0100    2.8166805E-02    1.4300116E+00   -1.4300116E+00
 2.0200    2.7672868E-02    1.4189490E+00   -1.4189490E+00
 2.0300    2.7135701E-02    1.4052157E+00   -1.4052157E+00
 2.0400    2.6569994E-02    1.3895099E+00   -1.3895099E+00
 2.0500    2.6000049E-02    1.3730671E+00   -1.3730671E+00
 2.0600    2.5447264E-02    1.3570174E+00   -1.3570174E+00
 2.0700    2.4920252E-02    1.3418469E+00   -1.3418469E+00
 2.0800    2.4412150E-02    1.3272189E+00   -1.3272189E+00
 2.0900    2.3906811E-02    1.3122727E+00   -1.3122727E+00
 2.1000    2.3390542E-02    1.2962499E+00   -1.2962499E+00
 2.1100    2.2862090E-02    1.2790594E+00   -1.2790594E+00
 2.1200    2.2334608E-02    1.2614206E+00   -1.2614206E+00
 2.1300    2.1828856E-02    1.2445147E+00   -1.2445147E+00
 2.1400    2.1362426E-02    1.2293852E+00   -1.2293852E+00
 2.1500    2.0941168E-02    1.2164316E+00   -1.2164316E+00
 2.1600    2.0556340E-02    1.2052112E+00   -1.2052112E+00
 2.1700    2.0187592E-02    1.1945762E+00   -1.1945762E+00
