# total charge: 9.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.4300    1.5356438E-01    3.9461394E+00   -3.9461394E+00
 1.4400    1.4754513E-01    3.8446759E+00   -3.8446759E+00
 1.4500    1.4176051E-01    3.7454252E+00   -3.7454252E+00
 1.4600    1.3620249E-01    3.6483848E+00   -3.6483848E+00
 1.4700    1.3086331E-01    3.5535499E+00   -3.5535499E+00
 1.4800    1.2573537E-01    3.4609137E+00   -3.4609137E+00
 1.4900    1.2081134E-01    3.3704671E+00   -3.3704671E+00
 1.5000    1.1608403E-01    3.2821988E+00   -3.2821988E+00
 1.5100    1.1154648E-01    3.1960946E+00   -3.1960946E+00
 1.5200    1.0719184E-01    3.1121375E+00   -3.1121375E+00
 1.5300    1.0301349E-01    3.0303083E+00   -3.0303083E+00
 1.5400    9.9004942E-02    2.9505853E+00   -2.9505853E+00
 1.5500    9.5159924E-02    2.8729452E+00   -2.8729452E+00
 1.5600    9.1472310E-02    2.7973622E+00   -2.7973622E+00
 1.5700    8.7936130E-02    2.7238082E+00   -2.7238082E+00
 1.5800    8.4545566E-02    2.6522525E+00   -2.6522525E+00
 1.5900    8.1294959E-02    2.5826629E+00   -2.5826629E+00
 1.6000    7.8178829E-02    2.5150058E+00   -2.5150058E+00
 1.6100    7.5191881E-02    2.4492469E+00   -2.4492469E+00
 1.6200    7.2328992E-02    2.3853511E+00   -2.3853511E+00
 1.6300    6.9585194E-02    2.3232819E+00   -2.3232819E+00
 1.6400    6.6955671E-02    2.2630019E+00   -2.2630019E+00
 1.6500    6.4435755E-02    2.2044724E+00   -2.2044724E+00
 1.6600    6.2020940E-02    2.1476543E+00   -2.1476543E+00
 1.6700    5.9706887E-02    2.0925085E+00   -2.0925085E+00
 1.6800    5.7489426E-02    2.0389961E+00   -2.0389961E+00
 1.6900    5.5364545E-02    1.9870784E+00   -1.9870784E+00
 1.7000    5.3328374E-02    1.9367165E+00   -1.9367165E+00
 1.7100    5.1377175E-02    1.8878709E+00   -1.8878709E+00
 1.7200    4.9507337E-02    1.8405021E+00   -1.8405021E+00
 1.7300    4.7715392E-02    1.7945707E+00   -1.7945707E+00
 1.7400    4.5998014E-02    1.7500378E+00   -1.7500378E+00
 1.7500    4.4352033E-02    1.7068663E+00   -1.7068663E+00
 1.7600    4.2774421E-02    1.6650196E+00   -1.6650196E+00
 1.7700    4.1262273E-02    1.6244620E+00   -1.6244620E+00
 1.7800    3.9812791E-02    1.5851578E+00   -1.5851578E+00
 1.7900    3.8423274E-02    1.5470712E+00   -1.5470712E+00
 1.8000    3.7091134E-02    1.5101670E+00   -1.5101670E+00
 1.8100    3.5813912E-02    1.4744117E+00   -1.4744117E+00
 1.8200    3.4589281E-02    1.4397735E+00   -1.4397735E+00
 1.8300    3.3415028E-02    1.4062219E+00   -1.4062219E+00
 1.8400    3.2289010E-02    1.3737264E+00   -1.3737264E+00
 1.8500    3.1209139E-02    1.3422552E+00   -1.3422552E+00
 1.8600    3.0173391E-02    1.3117766E+00   -1.3117766E+00
 1.8700    2.9179848E-02    1.2822600E+00   -1.2822600E+00
 1.8800    2.8226723E-02    1.2536780E+00   -1.2536780E+00
 1.8900    2.7312356E-02    1.2260061E+00   -1.2260061E+00
 1.9000    2.6435170E-02    1.1992209E+00   -1.1992209E+00
 1.9100    2.5593637E-02    1.1732987E+00   -1.1732987E+00
 1.9200    2.4786264E-02    1.1482155E+00   -1.1482155E+00
 1.9300    2.4011610E-02    1.1239468E+00   -1.1239468E+00
 1.9400    2.3268306E-02    1.1004697E+00   -1.1004697E+00
 1.9500    2.2555062E-02    1.0777626E+00   -1.0777626E+00
 1.9600    2.1870660E-02    1.0558055E+00   -1.0558055E+00
 1.9700    2.1213925E-02    1.0345782E+00   -1.0345782E+00
 1.9800    2.0583698E-02    1.0140600E+00   -1.0140600E+00
 1.9900    1.9978821E-02    9.9422773E-01   -9.9422773E-01
 2.0000    1.9398135E-02    9.7505660E-01   -9.7505660E-01
 2.0100    1.8840510E-02    9.5652126E-01   -9.5652126E-01
 2.0200    1.8304883E-02    9.3859786E-01   -9.3859786E-01
 2.0300    1.7790285E-02    9.2126558E-01   -9.2126558E-01
 2.0400    1.7295838E-02    9.0450674E-01   -9.0450674E-01
 2.0500    1.6820730E-02    8.8830563E-01   -8.8830563E-01
 2.0600    1.6364176E-02    8.7264667E-01   -8.7264667E-01
 2.0700    1.5925393E-02    8.5751298E-01   -8.5751298E-01
 2.0800    1.5503599E-02    8.4288641E-01   -8.4288641E-01
 2.0900    1.5098036E-02    8.2874879E-01   -8.2874879E-01
 2.1000    1.4708004E-02    8.1508365E-01   -8.1508365E-01
 2.1100    1.4332862E-02    8.0187688E-01   -8.0187688E-01
 2.1200    1.3972022E-02    7.8911601E-01   -7.8911601E-01
 2.1300    1.3624917E-02    7.7678876E-01   -7.7678876E-01
 2.1400    1.3290976E-02    7.6488174E-01   -7.6488174E-01
 2.1500    1.2969615E-02    7.5337961E-01   -7.5337961E-01
 2.1600    1.2660221E-02    7.4226443E-01   -7.4226443E-01
 2.1700    1.2362157E-02    7.3151558E-01   -7.3151558E-01
 2.1800    1.2074780E-02    7.2111094E-01   -7.2111094E-01
 2.1900    1.1797491E-02    7.1102972E-01   -7.1102972E-01
 2.2000    1.1529788E-02    7.0125594E-01   -7.0125594E-01
 2.2100    1.1271294E-02    6.9178030E-01   -6.9178030E-01
 2.2200    1.1021732E-02    6.8259905E-01   -6.8259905E-01
 2.2300    1.0780868E-02    6.7371053E-01   -6.7371053E-01
 2.2400    1.0548450E-02    6.6511164E-01   -6.6511164E-01
 2.2500    1.0324180E-02    6.5679598E-01   -6.5679598E-01
 2.2600    1.0107728E-02    6.4875436E-01   -6.4875436E-01
 2.2700    9.8987518E-03    6.4097636E-01   -6.4097636E-01
 2.2800    9.6969202E-03    6.3345151E-01   -6.3345151E-01
 2.2900    9.5019079E-03    6.2616912E-01   -6.2616912E-01
 2.3000    9.3133863E-03    6.1911760E-01   -6.1911760E-01
 2.3100    9.1310232E-03    6.1228451E-01   -6.1228451E-01
 2.3200    8.9544927E-03    6.0565711E-01   -6.0565711E-01
 2.3300    8.7834877E-03    5.9922332E-01   -5.9922332E-01
 2.3400    8.6177329E-03    5.9297258E-01   -5.9297258E-01
 2.3500    8.4570026E-03    5.8689722E-01   -5.8689722E-01
 2.3600    8.3011399E-03    5.8099394E-01   -5.8099394E-01
 2.3700    8.1500549E-03    5.7526386E-01   -5.7526386E-01
 2.3800    8.0036846E-03    5.6970987E-01   -5.6970987E-01
 2.3900    7.8619284E-03    5.6433209E-01   -5.6433209E-01
 2.4000    7.7246036E-03    5.5912453E-01   -5.5912453E-01
 2.4100    7.5914521E-03    5.5407532E-01   -5.5407532E-01
 2.4200    7.4621947E-03    5.4917046E-01   -5.4917046E-01
 2.4300    7.3365896E-03    5.4439814E-01   -5.4439814E-01
 2.4400    7.2144608E-03    5.3975093E-01   -5.3975093E-01
 2.4500    7.0956896E-03    5.3522531E-01   -5.3522531E-01
 2.4600    6.9801912E-03    5.3082015E-01   -5.3082015E-01
 2.4700    6.8678972E-03    5.2653538E-01   -5.2653538E-01
 2.4800    6.7587414E-03    5.2237100E-01   -5.2237100E-01
 2.4900    6.6526397E-03    5.1832549E-01   -5.1832549E-01
 2.5000    6.5494645E-03    5.1439374E-01   -5.1439374E-01
 2.5100    6.4490346E-03    5.1056614E-01   -5.1056614E-01
 2.5200    6.3511370E-03    5.0683013E-01   -5.0683013E-01
 2.5300    6.2555763E-03    5.0317404E-01   -5.0317404E-01
 2.5400    6.1622230E-03    4.9959112E-01   -4.9959112E-01
 2.5500    6.0710332E-03    4.9608128E-01   -4.9608128E-01
 2.5600    5.9820200E-03    4.9264906E-01   -4.9264906E-01
 2.5700    5.8951889E-03    4.8929844E-01   -4.8929844E-01
 2.5800    5.8104760E-03    4.8602766E-01   -4.8602766E-01
 2.5900    5.7277355E-03    4.8282789E-01   -4.8282789E-01
 2.6000    5.6467882E-03    4.7968712E-01   -4.7968712E-01
 2.6100    5.5674934E-03    4.7659622E-01   -4.7659622E-01
 2.6200    5.4897800E-03    4.7355168E-01   -4.7355168E-01
 2.6300    5.4136036E-03    4.7055220E-01   -4.7055220E-01
 2.6400    5.3388726E-03    4.6759222E-01   -4.6759222E-01
 2.6500    5.2654254E-03    4.6465978E-01   -4.6465978E-01
 2.6600    5.1931031E-03    4.6174275E-01   -4.6174275E-01
 2.6700    5.1218644E-03    4.5883914E-01   -4.5883914E-01
 2.6800    5.0518372E-03    4.5596216E-01   -4.5596216E-01
 2.6900    4.9832504E-03    4.5313450E-01   -4.5313450E-01
 2.7000    4.9162904E-03    4.5037567E-01   -4.5037567E-01
 2.7100    4.8509910E-03    4.4769156E-01   -4.4769156E-01
 2.7200    4.7872255E-03    4.4507331E-01   -4.4507331E-01
 2.7300    4.7247938E-03    4.4250484E-01   -4.4250484E-01
 2.7400    4.6635292E-03    4.3997266E-01   -4.3997266E-01
