# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.2700    1.0142222E-02    6.5674188E-01   -6.5674188E-01
 2.2800    9.8059450E-03    6.4057356E-01   -6.4057356E-01
 2.2900    9.4809247E-03    6.2478634E-01   -6.2478634E-01
 2.3000    9.1667874E-03    6.0937228E-01   -6.0937228E-01
 2.3100    8.8631728E-03    5.9432369E-01   -5.9432369E-01
 2.3200    8.5697339E-03    5.7963309E-01   -5.7963309E-01
 2.3300    8.2861352E-03    5.6529315E-01   -5.6529315E-01
 2.3400    8.0120516E-03    5.5129660E-01   -5.5129660E-01
 2.3500    7.7471670E-03    5.3763620E-01   -5.3763620E-01
 2.3600    7.4911743E-03    5.2430472E-01   -5.2430472E-01
 2.3700    7.2437756E-03    5.1129500E-01   -5.1129500E-01
 2.3800    7.0046829E-03    4.9859998E-01   -4.9859998E-01
 2.3900    6.7736194E-03    4.8621288E-01   -4.8621288E-01
 2.4000    6.5503185E-03    4.7412709E-01   -4.7412709E-01
 2.4100    6.3345235E-03    4.6233621E-01   -4.6233621E-01
 2.4200    6.1259851E-03    4.5083387E-01   -4.5083387E-01
 2.4300    5.9244602E-03    4.3961368E-01   -4.3961368E-01
 2.4400    5.7297116E-03    4.2866920E-01   -4.2866920E-01
 2.4500    5.5415081E-03    4.1799396E-01   -4.1799396E-01
 2.4600    5.3596257E-03    4.0758157E-01   -4.0758157E-01
 2.4700    5.1838473E-03    3.9742572E-01   -3.9742572E-01
 2.4800    5.0139635E-03    3.8752025E-01   -3.8752025E-01
 2.4900    4.8497718E-03    3.7785908E-01   -3.7785908E-01
 2.5000    4.6910765E-03    3.6843628E-01   -3.6843628E-01
 2.5100    4.5376882E-03    3.5924602E-01   -3.5924602E-01
 2.5200    4.3894238E-03    3.5028252E-01   -3.5028252E-01
 2.5300    4.2461058E-03    3.4154011E-01   -3.4154011E-01
 2.5400    4.1075620E-03    3.3301318E-01   -3.3301318E-01
 2.5500    3.9736259E-03    3.2469620E-01   -3.2469620E-01
 2.5600    3.8441365E-03    3.1658374E-01   -3.1658374E-01
 2.5700    3.7189385E-03    3.0867048E-01   -3.0867048E-01
 2.5800    3.5978817E-03    3.0095125E-01   -3.0095125E-01
 2.5900    3.4808219E-03    2.9342100E-01   -2.9342100E-01
 2.6000    3.3676200E-03    2.8607483E-01   -2.8607483E-01
 2.6100    3.2581424E-03    2.7890798E-01   -2.7890798E-01
 2.6200    3.1522606E-03    2.7191588E-01   -2.7191588E-01
 2.6300    3.0498515E-03    2.6509409E-01   -2.6509409E-01
