# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.4600    6.7576653E-02    1.8101404E+00   -1.8101404E+00
 1.4700    6.4923323E-02    1.7629714E+00   -1.7629714E+00
 1.4800    6.2406270E-02    1.7177562E+00   -1.7177562E+00
 1.4900    6.0015631E-02    1.6743520E+00   -1.6743520E+00
 1.5000    5.7741788E-02    1.6326106E+00   -1.6326106E+00
 1.5100    5.5575580E-02    1.5923838E+00   -1.5923838E+00
 1.5200    5.3508558E-02    1.5535323E+00   -1.5535323E+00
 1.5300    5.1533230E-02    1.5159333E+00   -1.5159333E+00
 1.5400    4.9643206E-02    1.4794869E+00   -1.4794869E+00
 1.5500    4.7833206E-02    1.4441182E+00   -1.4441182E+00
 1.5600    4.6098932E-02    1.4097754E+00   -1.4097754E+00
 1.5700    4.4436858E-02    1.3764249E+00   -1.3764249E+00
 1.5800    4.2843989E-02    1.3440454E+00   -1.3440454E+00
 1.5900    4.1317674E-02    1.3126229E+00   -1.3126229E+00
 1.6000    3.9855466E-02    1.2821467E+00   -1.2821467E+00
 1.6100    3.8455036E-02    1.2526070E+00   -1.2526070E+00
 1.6200    3.7114128E-02    1.2239936E+00   -1.2239936E+00
 1.6300    3.5830523E-02    1.1962948E+00   -1.1962948E+00
 1.6400    3.4602027E-02    1.1694970E+00   -1.1694970E+00
 1.6500    3.3426479E-02    1.1435848E+00   -1.1435848E+00
 1.6600    3.2301755E-02    1.1185416E+00   -1.1185416E+00
 1.6700    3.1225786E-02    1.0943498E+00   -1.0943498E+00
 1.6800    3.0196563E-02    1.0709913E+00   -1.0709913E+00
 1.6900    2.9212135E-02    1.0484472E+00   -1.0484472E+00
 1.7000    2.8270600E-02    1.0266980E+00   -1.0266980E+00
 1.7100    2.7370095E-02    1.0057230E+00   -1.0057230E+00
 1.7200    2.6508805E-02    9.8550064E-01   -9.8550064E-01
 1.7300    2.5684970E-02    9.6600892E-01   -9.6600892E-01
 1.7400    2.4896902E-02    9.4722611E-01   -9.4722611E-01
 1.7500    2.4142987E-02    9.2913102E-01   -9.2913102E-01
 1.7600    2.3421684E-02    9.1170288E-01   -9.1170288E-01
 1.7700    2.2731507E-02    8.9492086E-01   -8.9492086E-01
 1.7800    2.2071006E-02    8.7876348E-01   -8.7876348E-01
 1.7900    2.1438768E-02    8.6320858E-01   -8.6320858E-01
 1.8000    2.0833433E-02    8.4823409E-01   -8.4823409E-01
 1.8100    2.0253720E-02    8.3381904E-01   -8.3381904E-01
 1.8200    1.9698428E-02    8.1994403E-01   -8.1994403E-01
 1.8300    1.9166422E-02    8.0659047E-01   -8.0659047E-01
 1.8400    1.8656588E-02    7.9373903E-01   -7.9373903E-01
 1.8500    1.8167816E-02    7.8136876E-01   -7.8136876E-01
 1.8600    1.7699015E-02    7.6945788E-01   -7.6945788E-01
 1.8700    1.7249165E-02    7.5798594E-01   -7.5798594E-01
 1.8800    1.6817349E-02    7.4693549E-01   -7.4693549E-01
 1.8900    1.6402748E-02    7.3629200E-01   -7.3629200E-01
 1.9000    1.6004595E-02    7.2604200E-01   -7.2604200E-01
 1.9100    1.5622133E-02    7.1617133E-01   -7.1617133E-01
 1.9200    1.5254609E-02    7.0666472E-01   -7.0666472E-01
 1.9300    1.4901293E-02    6.9750679E-01   -6.9750679E-01
 1.9400    1.4561505E-02    6.8868336E-01   -6.8868336E-01
 1.9500    1.4234629E-02    6.8018215E-01   -6.8018215E-01
 1.9600    1.3920100E-02    6.7199241E-01   -6.7199241E-01
 1.9700    1.3617383E-02    6.6410379E-01   -6.6410379E-01
 1.9800    1.3325936E-02    6.5650489E-01   -6.5650489E-01
 1.9900    1.3045198E-02    6.4918231E-01   -6.4918231E-01
 2.0000    1.2774586E-02    6.4212074E-01   -6.4212074E-01
 2.0100    1.2513531E-02    6.3530438E-01   -6.3530438E-01
 2.0200    1.2261510E-02    6.2871899E-01   -6.2871899E-01
 2.0300    1.2018080E-02    6.2235333E-01   -6.2235333E-01
 2.0400    1.1782868E-02    6.1619931E-01   -6.1619931E-01
 2.0500    1.1555553E-02    6.1025074E-01   -6.1025074E-01
 2.0600    1.1335824E-02    6.0450152E-01   -6.0450152E-01
 2.0700    1.1123356E-02    5.9894422E-01   -5.9894422E-01
 2.0800    1.0917809E-02    5.9357009E-01   -5.9357009E-01
 2.0900    1.0718853E-02    5.8837034E-01   -5.8837034E-01
 2.1000    1.0526200E-02    5.8333771E-01   -5.8333771E-01
 2.1100    1.0339605E-02    5.7846716E-01   -5.7846716E-01
 2.1200    1.0158860E-02    5.7375512E-01   -5.7375512E-01
 2.1300    9.9837649E-03    5.6919807E-01   -5.6919807E-01
 2.1400    9.8141014E-03    5.6479124E-01   -5.6479124E-01
 2.1500    9.6496240E-03    5.6052782E-01   -5.6052782E-01
 2.1600    9.4900508E-03    5.5639844E-01   -5.5639844E-01
 2.1700    9.3350647E-03    5.5239109E-01   -5.5239109E-01
 2.1800    9.1843327E-03    5.4849220E-01   -5.4849220E-01
 2.1900    9.0375499E-03    5.4468925E-01   -5.4468925E-01
 2.2000    8.8944883E-03    5.4097375E-01   -5.4097375E-01
 2.2100    8.7550204E-03    5.3734297E-01   -5.3734297E-01
 2.2200    8.6190982E-03    5.3379886E-01   -5.3379886E-01
 2.2300    8.4867004E-03    5.3034498E-01   -5.3034498E-01
